4.464665560554600399e-01,6.117953170432643972e-01,6.161504230216342526e-01,-4.355105978369855357e-03,4.282671439758509280e+00,1.240114175966179921e+01,-3.804343464331132019e+00
4.680436652008136966e-01,6.963410818986285333e-01,7.073208747384132078e-01,-1.097979283978467446e-02,3.535889280541411495e+00,5.547692192969341463e+00,-7.681616690010164561e-01
3.324389265396103244e-01,4.859513597574153243e-01,5.011355853282755124e-01,-1.518422557086018809e-02,8.580290105708158421e+00,7.346721755659174846e+00,-2.207197388290297990e+00
4.457671978905862198e-01,7.472904821864455593e-01,7.617605147078602146e-01,-1.447003252141465524e-02,6.591373525170485692e+00,3.281115809728376576e+00,2.400447705907436724e+00
3.880226138510773359e-01,6.157109832834463115e-01,6.243008141892657514e-01,-8.589830905819439977e-03,6.692656276066664134e+00,7.445199172780249341e+00,2.466447071533290014e+00
4.144990508219091319e-01,6.026529356469554344e-01,6.090270803363238006e-01,-6.374144689368366201e-03,2.693672990253855204e+00,4.085289331000481639e+00,1.027465433459100241e+00
3.719529612422528553e-01,6.650921968234714265e-01,6.746662502302550601e-01,-9.574053406783633591e-03,6.421522907058765384e+00,9.313488411975871628e+00,2.924134509663277814e+00
4.645830917650679570e-01,6.735337328259991541e-01,6.751843454088277685e-01,-1.650612582828614450e-03,2.912042815607794211e+00,1.180632141349825304e+00,-6.878063649383614475e-01
4.341133745516980724e-01,7.699515699502375021e-01,7.835018172371137624e-01,-1.355024728687626023e-02,1.894307924728892090e+00,5.655752569972591459e+00,-8.352821001158383662e-01
3.959601149942759690e-01,5.881404690844742600e-01,6.006236513135713162e-01,-1.248318222909705622e-02,2.664780362875291075e+00,6.498470658237813780e+00,-3.642443250260095411e+00
5.279671532005177914e-01,6.816695487618212868e-01,6.860825376210701876e-01,-4.412988859248900830e-03,2.038994416317008174e+00,1.760846132693838939e+00,2.708657002159106653e-01
4.482550539281908164e-01,5.387304733159280490e-01,5.724142721530216527e-01,-3.368379883709360367e-02,4.869216457707508994e+00,5.970836581129868037e+00,-2.610246671235992300e-01
3.135676574989806342e-01,5.270180300475008073e-01,5.430008332236021529e-01,-1.598280317610134560e-02,3.989028585208444611e+00,5.698472628655245842e+00,1.550346825913806015e+00
2.464005691372191664e-01,4.920400793512794690e-01,5.286378969892902013e-01,-3.659781763801073229e-02,1.346684473617591493e+01,3.491015596788571429e-01,-5.184752413193947973e+00
4.065322743951613749e-01,5.304202974018036310e-01,5.599882873514038240e-01,-2.956798994960019300e-02,1.884246000596359494e+00,4.532377359757576052e+00,-2.592888428885167795e-01
5.057618573305522336e-01,6.526280755294370239e-01,6.649335526400108609e-01,-1.230547711057383697e-02,5.575660521517122881e+00,5.389889881091814772e+00,-2.475590050256722296e+00
3.083478209427724659e-01,4.850935761205500962e-01,4.914752327478423832e-01,-6.381656627292286998e-03,1.071775243129771127e+01,7.611381126505840200e+00,2.638601976834291207e+00
3.365425100220235111e-01,4.285370954965708745e-01,4.430450360772956175e-01,-1.450794058072474302e-02,9.257019868616964686e-01,4.538901940001906610e+00,2.620244220906881694e+00
